-3.9077175	-3.8516524	-3.8027599	-3.7514367	-3.7020569	-3.6530447	-3.6027529	-3.5573001	-3.5049741	-3.4557278	-3.4136393	-3.3616064	-3.3161263	-3.275336	-3.2304521	-3.1867213	-3.1439931	-3.101723	-3.0603631	-3.0190864	-2.9813349	-2.9429989	-2.9050839	-2.8636341	-2.8270955	-2.7945039	-2.7626989	-2.7250226	-2.6900463	-2.6607692	-2.6281574	-2.5953081	-2.5663483	-2.5394609	-2.5054765	-2.4785836	-2.451808	-2.4207904	-2.3978198	-2.3713453	-2.3474891	-2.3212659	-2.2992163	-2.2766197	-2.2504625	-2.2316847	-2.2095435	-2.1899555	-2.1693287	-2.1496971	-2.1323519	-2.1172867	-2.0965147	-2.0799344	-2.0641761	-2.0481539	-2.031785	-2.0182223	-2.0049584	-1.9903188	-1.9765375	-1.9647588	-1.9543	-1.9448096	-1.9337213	-1.9203593	-1.9113559	-1.903465	-1.8959352	-1.8896412	-1.8804953	-1.8746414	-1.8685724	-1.862242	-1.8560613	-1.8513614	-1.8480824	-1.8460073	-1.8430096	-1.8396915	-1.8377599	-1.8344908	-1.8350978	-1.834489	-1.8362601	-1.837788	-1.839247	-1.841342	-1.8438498	-1.8455129	-1.8496194	-1.855194	-1.8583614	-1.8660028	-1.871502	-1.87675	-1.8848968	-1.8905139	-1.9012158	-1.9107543	-1.9184937	-1.9283862	-1.9399455	-1.9507062	-1.9615296	-1.9744743	-1.9893879	-1.9987332	-2.0147038	-2.0285676	-2.043072	-2.0598309	-2.0767233	-2.0898895	-2.1105435	-2.126976	-2.1474042	-2.1660368	-2.1837912	-2.2049408	-2.2234011	-2.2472379	-2.2672434	-2.2898393	-2.3139203	-2.3357539	-2.3593905	-2.3853478	-2.4118805	-2.4366176	-2.462487	-2.4889543	-2.5176926	-2.5459201	-2.5727041	-2.6029849	-2.6344969	-2.6662438	-2.6989262	-2.7285457	-2.7610068	-2.7959983	-2.8284466	-2.8644915	-2.901216	-2.9345572	-2.9743195	-3.0098917	-3.0483229	-3.0875762	-3.1261334	-3.1710284	-3.2027917	-3.2488806	-3.2890203	-3.332536	-3.3775997	-3.4214087	-3.4667146	-3.5124922	-3.5592508
-3.8427699	-3.8010705	-3.7461779	-3.699589	-3.6459866	-3.5990348	-3.5524359	-3.49825	-3.4577975	-3.4067209	-3.3573639	-3.3135622	-3.2652214	-3.2217791	-3.1812012	-3.1380148	-3.0948436	-3.0506675	-3.0124314	-2.969557	-2.929646	-2.8934023	-2.8549984	-2.815238	-2.7777014	-2.7437642	-2.7122221	-2.67803	-2.6445744	-2.6080959	-2.5796804	-2.5470614	-2.5164087	-2.4913914	-2.4592071	-2.4299479	-2.4055247	-2.3763599	-2.3486323	-2.3225961	-2.2996809	-2.2764745	-2.2526383	-2.2279992	-2.2041595	-2.1832886	-2.1635699	-2.1426017	-2.1236689	-2.1024802	-2.0860007	-2.0676067	-2.0506144	-2.0332665	-2.0191405	-2.0048504	-1.9867185	-1.9734317	-1.9604834	-1.9452714	-1.9323286	-1.9191651	-1.9088399	-1.9003311	-1.8891757	-1.8778242	-1.8663403	-1.8583868	-1.8497465	-1.8443362	-1.8366774	-1.8298028	-1.8246111	-1.8181673	-1.8124003	-1.8078402	-1.8045865	-1.8004991	-1.7971184	-1.7947712	-1.7927089	-1.7916428	-1.7909859	-1.7910857	-1.7924395	-1.7946659	-1.7951496	-1.7974124	-1.8008711	-1.8025161	-1.8054358	-1.8089898	-1.8155515	-1.8211197	-1.8267995	-1.8326118	-1.8405789	-1.847743	-1.8577707	-1.8660636	-1.8758699	-1.8841746	-1.897455	-1.9071568	-1.9174594	-1.9308033	-1.9428761	-1.9558616	-1.9695575	-1.9850726	-1.9985944	-2.0165601	-2.0310037	-2.0471458	-2.0662529	-2.0812228	-2.1027036	-2.1200812	-2.1407337	-2.1602871	-2.1795332	-2.2017925	-2.223666	-2.2468905	-2.2697022	-2.2912447	-2.3163128	-2.3408794	-2.3670082	-2.3913825	-2.4179568	-2.4460111	-2.4730246	-2.5009236	-2.5312297	-2.5592458	-2.5897617	-2.6223361	-2.6530859	-2.6838195	-2.7161844	-2.7505517	-2.78584	-2.8229592	-2.8563049	-2.8935347	-2.9286597	-2.9644496	-2.9996572	-3.0414627	-3.080148	-3.1198521	-3.1638932	-3.2005978	-3.2459655	-3.2877455	-3.3319454	-3.3772304	-3.4220073	-3.4678214	-3.512758
-3.7999518	-3.7414725	-3.6970477	-3.6413248	-3.5964534	-3.5467744	-3.4966679	-3.4519453	-3.3981159	-3.3585017	-3.3086727	-3.2590988	-3.2158716	-3.1692989	-3.1288934	-3.0866489	-3.0460436	-3.0046556	-2.9586239	-2.9193661	-2.8798897	-2.8414638	-2.8068054	-2.765419	-2.7312357	-2.6946456	-2.662493	-2.6302996	-2.5948246	-2.5604272	-2.5284607	-2.5008121	-2.4692328	-2.4404845	-2.4123514	-2.3839734	-2.3552558	-2.3283257	-2.3024328	-2.278487	-2.2524679	-2.2295671	-2.2051067	-2.1825118	-2.1604822	-2.1383309	-2.1188328	-2.0964811	-2.0785615	-2.0599017	-2.0397966	-2.025146	-2.0069852	-1.9870324	-1.9733746	-1.9578296	-1.9422954	-1.9287636	-1.914438	-1.9022138	-1.8894334	-1.8737468	-1.8642508	-1.8556294	-1.8442699	-1.8337867	-1.8238081	-1.8141325	-1.8049903	-1.7991663	-1.7931744	-1.7849214	-1.780393	-1.7748855	-1.76939	-1.765396	-1.7608131	-1.7572401	-1.7540563	-1.7514378	-1.7497611	-1.7486116	-1.7477214	-1.7486559	-1.7497365	-1.7514387	-1.7527561	-1.7535927	-1.7566322	-1.7600564	-1.7621714	-1.7669275	-1.7727579	-1.7768853	-1.7846192	-1.7890279	-1.7957194	-1.8055701	-1.8145208	-1.8226639	-1.8324956	-1.8421875	-1.8520973	-1.8636475	-1.8729819	-1.8882375	-1.9000053	-1.9125037	-1.9278256	-1.9415423	-1.9557645	-1.9732158	-1.987242	-2.0050826	-2.0207772	-2.0374219	-2.057725	-2.0760646	-2.0961699	-2.1159449	-2.1382694	-2.1576087	-2.1790349	-2.2024047	-2.2247555	-2.2475438	-2.2735047	-2.2975488	-2.3226423	-2.3468523	-2.3741343	-2.4020462	-2.4298518	-2.4563527	-2.485296	-2.5167699	-2.5487301	-2.5792432	-2.6092708	-2.639781	-2.6734252	-2.7079089	-2.7439229	-2.7770689	-2.8127718	-2.8488123	-2.8845387	-2.9202969	-2.958719	-2.998944	-3.0352821	-3.079334	-3.1141887	-3.1608591	-3.2011604	-3.246078	-3.2876258	-3.3339615	-3.3797801	-3.4230952	-3.4732835
-3.7429695	-3.6963398	-3.6390829	-3.5918272	-3.5429463	-3.4926937	-3.4465766	-3.3940413	-3.3536675	-3.3026998	-3.2590325	-3.211442	-3.1645591	-3.122319	-3.0781963	-3.0383551	-2.9934547	-2.956605	-2.9160643	-2.8694718	-2.832947	-2.7934306	-2.7560337	-2.7205639	-2.6839311	-2.6463039	-2.6112478	-2.5833559	-2.5475442	-2.5135608	-2.4828889	-2.4536579	-2.4213729	-2.3919432	-2.3651955	-2.3366821	-2.3081508	-2.284498	-2.2563167	-2.230969	-2.206593	-2.1824274	-2.1585515	-2.1382239	-2.1139233	-2.093389	-2.0714002	-2.0518093	-2.0314701	-2.0154204	-1.994409	-1.9794699	-1.9614007	-1.9435557	-1.9284651	-1.9149171	-1.9000816	-1.8824897	-1.8694996	-1.8595827	-1.8446327	-1.8315747	-1.8205427	-1.8112354	-1.800725	-1.7922099	-1.7809837	-1.7706457	-1.762253	-1.7563945	-1.7496041	-1.7431169	-1.7378697	-1.7319541	-1.7271136	-1.7219111	-1.7179561	-1.7147832	-1.7120893	-1.7096214	-1.7070392	-1.7056347	-1.7056192	-1.7059594	-1.7065166	-1.7085961	-1.7099144	-1.7118679	-1.7137923	-1.7160915	-1.7200111	-1.7243426	-1.7297593	-1.7346752	-1.7409139	-1.7464975	-1.7547921	-1.7632983	-1.7721573	-1.7805663	-1.7883056	-1.8008066	-1.8102111	-1.8208711	-1.8319649	-1.8442498	-1.8572962	-1.8703942	-1.8853359	-1.8970503	-1.9144698	-1.9291229	-1.9442126	-1.9626429	-1.9782124	-1.9978386	-2.0148244	-2.0320218	-2.0525315	-2.0720134	-2.0942481	-2.1141021	-2.1377695	-2.1596429	-2.1811981	-2.2045488	-2.2291017	-2.2537272	-2.2789006	-2.304358	-2.3324068	-2.3587699	-2.3865528	-2.4139037	-2.4422121	-2.4747467	-2.5056136	-2.5335925	-2.5648966	-2.5985165	-2.6307814	-2.6663039	-2.6982703	-2.7322376	-2.7691426	-2.8041723	-2.8411055	-2.8759863	-2.9154954	-2.9512753	-2.995353	-3.0295932	-3.075938	-3.1145751	-3.160018	-3.2007918	-3.2461903	-3.2900817	-3.3368278	-3.3833303	-3.4260433
-3.690799	-3.6405764	-3.5917718	-3.540256	-3.4897051	-3.4426761	-3.3916931	-3.3486681	-3.2960157	-3.2554722	-3.2051034	-3.1625521	-3.1172645	-3.0715983	-3.0295486	-2.9874701	-2.9475145	-2.9022315	-2.8645189	-2.8244281	-2.7815201	-2.7448673	-2.7095702	-2.6711571	-2.635181	-2.5998282	-2.5640748	-2.5309694	-2.4997823	-2.4673512	-2.4359479	-2.4064865	-2.3772256	-2.3450058	-2.316293	-2.2907729	-2.2626951	-2.235091	-2.2109942	-2.1851594	-2.1599841	-2.1385143	-2.11374	-2.0923855	-2.0695183	-2.0483797	-2.0276194	-2.0077183	-1.9878671	-1.9707361	-1.9510964	-1.9338465	-1.9190781	-1.9009317	-1.8826729	-1.8707644	-1.8556367	-1.8400835	-1.8274373	-1.8147694	-1.8020325	-1.7892647	-1.7774714	-1.7685825	-1.7568699	-1.7495234	-1.7388179	-1.7283784	-1.72013	-1.7135483	-1.7063524	-1.700776	-1.6936526	-1.6900933	-1.6838963	-1.6793361	-1.6757187	-1.6725576	-1.6696388	-1.6671237	-1.6652881	-1.6636667	-1.6640188	-1.664026	-1.664976	-1.6663914	-1.6669621	-1.6699554	-1.6711993	-1.6737552	-1.6772466	-1.6828438	-1.6878558	-1.69315	-1.6994332	-1.7050966	-1.7126528	-1.7218103	-1.7291669	-1.7383335	-1.7469602	-1.7576829	-1.7673467	-1.7762847	-1.7909415	-1.801929	-1.8150016	-1.829026	-1.8425795	-1.8541887	-1.8717806	-1.887791	-1.9024316	-1.9198465	-1.9358217	-1.9536641	-1.9714257	-1.9924328	-2.0095258	-2.0305519	-2.0513649	-2.0708313	-2.09519	-2.1183355	-2.1389699	-2.1622543	-2.1879756	-2.2125785	-2.2350473	-2.2619047	-2.289371	-2.315892	-2.3421524	-2.3722317	-2.4027929	-2.4314866	-2.459892	-2.4919348	-2.521966	-2.5539789	-2.5905838	-2.6199644	-2.6560819	-2.6931531	-2.7245581	-2.762804	-2.7962849	-2.8322155	-2.8715441	-2.9123216	-2.9479909	-2.9939048	-3.0300903	-3.0764787	-3.1140642	-3.1611314	-3.2015631	-3.2479868	-3.2939851	-3.3374927	-3.3877625
-3.6372373	-3.5877132	-3.5395694	-3.4873815	-3.4416518	-3.3876855	-3.3453655	-3.2921813	-3.251931	-3.198354	-3.1598449	-3.1125846	-3.0688002	-3.0229726	-2.980952	-2.9404829	-2.897517	-2.8575079	-2.8136292	-2.77561	-2.7376196	-2.6946321	-2.6617908	-2.6266813	-2.5881367	-2.5531006	-2.5199709	-2.4858041	-2.4539981	-2.4215372	-2.3916728	-2.3587191	-2.3325276	-2.3004558	-2.2716665	-2.244478	-2.2182138	-2.1903183	-2.1654606	-2.1415875	-2.1158023	-2.0927374	-2.0704093	-2.04777	-2.0266976	-2.0041308	-1.9843758	-1.9631401	-1.9425412	-1.9244239	-1.9078237	-1.8888654	-1.8739908	-1.8571646	-1.841489	-1.8275707	-1.811777	-1.7980884	-1.784642	-1.7720538	-1.7594649	-1.748332	-1.7346588	-1.7253335	-1.7150046	-1.7073114	-1.6973481	-1.6875418	-1.6779878	-1.6709589	-1.6647928	-1.6582981	-1.6536037	-1.6478124	-1.6418722	-1.6373582	-1.6345011	-1.631467	-1.6283594	-1.6257455	-1.6243119	-1.6234899	-1.6226352	-1.6223657	-1.6232141	-1.6252238	-1.6257056	-1.6275501	-1.6293122	-1.6330067	-1.6368665	-1.641795	-1.6469305	-1.6516612	-1.6576875	-1.6626841	-1.6716285	-1.6808205	-1.688638	-1.6961486	-1.7064159	-1.715078	-1.7273277	-1.736977	-1.7492076	-1.7604611	-1.7723006	-1.7874428	-1.7993858	-1.8142822	-1.8296812	-1.8460927	-1.8621894	-1.8781382	-1.8943174	-1.9127214	-1.9298344	-1.9495703	-1.9690975	-1.9893997	-2.0091636	-2.0313132	-2.0537446	-2.0751319	-2.0976152	-2.1215367	-2.1441822	-2.167798	-2.1941619	-2.2196829	-2.2464304	-2.2733769	-2.3007643	-2.3303308	-2.3597388	-2.3871498	-2.4189939	-2.4486804	-2.4806006	-2.5149617	-2.5474291	-2.5801432	-2.615514	-2.6466603	-2.6845808	-2.7185416	-2.7548759	-2.7899909	-2.8306034	-2.8676698	-2.9105279	-2.9484754	-2.9927406	-3.0298626	-3.0757792	-3.1127942	-3.1623917	-3.206372	-3.251627	-3.2983112	-3.3416719
-3.5875936	-3.5333142	-3.4875348	-3.4381695	-3.3872073	-3.343168	-3.2893605	-3.2489014	-3.1962435	-3.1560748	-3.1062942	-3.0649831	-3.0189078	-2.9760897	-2.9325385	-2.8920095	-2.849803	-2.8112984	-2.7704327	-2.7281165	-2.6882536	-2.6503687	-2.6131086	-2.5805407	-2.5463428	-2.5056844	-2.4709351	-2.4396579	-2.4086723	-2.3755608	-2.3444035	-2.3131418	-2.2859378	-2.2553985	-2.2266493	-2.200259	-2.1732073	-2.145751	-2.1196475	-2.0965011	-2.0729661	-2.0492208	-2.0263329	-2.0023324	-1.982867	-1.9620912	-1.9411867	-1.9211485	-1.9013191	-1.8829542	-1.864748	-1.8471524	-1.8326889	-1.8151387	-1.7991917	-1.7827765	-1.7713807	-1.7562267	-1.7410572	-1.7302257	-1.7183888	-1.7058842	-1.6941699	-1.6826559	-1.6735202	-1.6650966	-1.6555662	-1.6467888	-1.6373101	-1.6302431	-1.6227313	-1.6168818	-1.6115923	-1.6061956	-1.6018413	-1.5972639	-1.5933162	-1.5904328	-1.5879122	-1.5854843	-1.5840615	-1.5821871	-1.5823185	-1.5820845	-1.5823041	-1.583518	-1.5854217	-1.5873597	-1.5891843	-1.5910906	-1.5969818	-1.6009376	-1.6059978	-1.6101977	-1.617576	-1.6229546	-1.6313381	-1.6384434	-1.647227	-1.6545528	-1.6653235	-1.675764	-1.6837076	-1.6966313	-1.7072833	-1.7200574	-1.73168	-1.7466245	-1.758787	-1.7747322	-1.7896204	-1.8044096	-1.8211696	-1.837288	-1.8542939	-1.8715129	-1.8897038	-1.9086403	-1.9285269	-1.9489487	-1.9675615	-1.9905573	-2.0124238	-2.0330732	-2.0570037	-2.0788174	-2.1029222	-2.1272972	-2.1526203	-2.1793334	-2.2044373	-2.231389	-2.2596483	-2.2885528	-2.317163	-2.3481932	-2.3786147	-2.4072342	-2.4424996	-2.4715502	-2.5053668	-2.5407376	-2.5705466	-2.6077492	-2.6413798	-2.6781723	-2.7130914	-2.7499149	-2.7881463	-2.8294501	-2.8652928	-2.9104335	-2.9477053	-2.9920647	-3.0301495	-3.0774188	-3.1179612	-3.1672549	-3.2093787	-3.2511671	-3.301074
-3.5335329	-3.4874249	-3.4350002	-3.3890293	-3.3354013	-3.2903695	-3.2458303	-3.1913359	-3.1526315	-3.1022165	-3.0595927	-3.0127697	-2.9712873	-2.9260004	-2.8846812	-2.8448009	-2.8030181	-2.7625184	-2.7220292	-2.6836581	-2.6415548	-2.6058276	-2.5669789	-2.5317407	-2.499119	-2.4637327	-2.4268966	-2.3938167	-2.362958	-2.3332751	-2.2998841	-2.2682343	-2.2386529	-2.2120478	-2.183255	-2.1561244	-2.1307006	-2.1032414	-2.0772722	-2.0524952	-2.0286555	-2.0041082	-1.9830148	-1.9603637	-1.9398756	-1.9180501	-1.8963017	-1.8800462	-1.8589066	-1.8405281	-1.8225923	-1.8059013	-1.7881106	-1.7744709	-1.7579061	-1.7414383	-1.7288021	-1.7148938	-1.7017059	-1.6881244	-1.6761795	-1.665162	-1.6551152	-1.6407616	-1.6317511	-1.6238129	-1.6144712	-1.6060004	-1.5974336	-1.5883423	-1.5822977	-1.5765136	-1.571458	-1.5652184	-1.5609677	-1.5568476	-1.5532318	-1.5498657	-1.5478851	-1.5455968	-1.5444373	-1.5426971	-1.5420256	-1.5420936	-1.5418687	-1.5426689	-1.545723	-1.5463172	-1.5486672	-1.5518909	-1.5574509	-1.5609187	-1.5660142	-1.5707049	-1.5768085	-1.5842185	-1.5911187	-1.5993934	-1.6074386	-1.6158712	-1.6256031	-1.6348858	-1.6445506	-1.6569916	-1.6669812	-1.6794078	-1.6934757	-1.7058687	-1.7188815	-1.7337705	-1.7488102	-1.7638535	-1.7809564	-1.7964498	-1.8142314	-1.8317498	-1.8496666	-1.8687719	-1.8876885	-1.9067558	-1.9284633	-1.9496201	-1.9712877	-1.9932711	-2.0165067	-2.0389273	-2.0614152	-2.0878227	-2.1131558	-2.1389353	-2.1644654	-2.1918337	-2.2213876	-2.2471881	-2.2788644	-2.3082595	-2.335813	-2.3680182	-2.4000819	-2.4313233	-2.4654112	-2.4952011	-2.5309241	-2.5641961	-2.6004	-2.6362126	-2.6727059	-2.710218	-2.7477064	-2.7849336	-2.8276219	-2.8644679	-2.9086099	-2.9486988	-2.9938595	-3.0321763	-3.0821657	-3.1233726	-3.1666169	-3.2140641	-3.2592077
-3.4833329	-3.4325759	-3.3872001	-3.3368032	-3.289825	-3.2388258	-3.192843	-3.1496294	-3.0989656	-3.0572047	-3.0099752	-2.9670944	-2.9243591	-2.8809903	-2.8383653	-2.7966797	-2.75741	-2.715836	-2.6749694	-2.6362662	-2.5982659	-2.5597639	-2.5238171	-2.4872487	-2.4510286	-2.4182889	-2.3832457	-2.3479774	-2.3170407	-2.287992	-2.2569118	-2.2260323	-2.1934659	-2.1674297	-2.1394298	-2.1134253	-2.085166	-2.059155	-2.0343037	-2.0097334	-1.9867975	-1.9629859	-1.9402304	-1.9184674	-1.8965712	-1.8760486	-1.8550297	-1.8370749	-1.8180285	-1.7972518	-1.7818511	-1.7642046	-1.7456019	-1.7322626	-1.7164644	-1.7003024	-1.6863551	-1.6745573	-1.6605048	-1.6454941	-1.6363529	-1.6247456	-1.6135684	-1.6013132	-1.5923589	-1.5831978	-1.5739595	-1.5664514	-1.5579045	-1.549119	-1.5421472	-1.5362197	-1.5312585	-1.5250044	-1.5208933	-1.5170254	-1.5137655	-1.5110834	-1.5081319	-1.5059253	-1.5048474	-1.503325	-1.502659	-1.5024313	-1.5027252	-1.5035073	-1.505518	-1.5069859	-1.5094403	-1.5129098	-1.5179137	-1.5216663	-1.5267056	-1.5312095	-1.5364511	-1.545517	-1.5520542	-1.5610893	-1.5671582	-1.5775589	-1.5868425	-1.5945765	-1.6051521	-1.6175815	-1.6279303	-1.6393026	-1.653787	-1.6664976	-1.679787	-1.6947387	-1.7093583	-1.7248888	-1.7415181	-1.7563192	-1.7746714	-1.7918189	-1.8099016	-1.8288392	-1.8475053	-1.8670462	-1.8895141	-1.9107018	-1.9290839	-1.9527041	-1.9758661	-1.9989092	-2.0241063	-2.048131	-2.0727947	-2.098372	-2.1248384	-2.1524925	-2.1787629	-2.2087896	-2.2384298	-2.2650151	-2.2961397	-2.3291323	-2.3589685	-2.3917663	-2.4229569	-2.4575112	-2.4919856	-2.5256317	-2.5598266	-2.5965974	-2.6335342	-2.6690202	-2.7069061	-2.7476537	-2.7840798	-2.8278804	-2.864342	-2.9092848	-2.9485552	-2.9948068	-3.0366802	-3.0816424	-3.1289008	-3.1711836	-3.219754
-3.4337473	-3.3807881	-3.3346772	-3.2871785	-3.2359712	-3.1914284	-3.1443977	-3.0974188	-3.0552683	-3.0049341	-2.9641058	-2.9203858	-2.8763773	-2.8342507	-2.7913964	-2.7509928	-2.7104683	-2.6701035	-2.6314175	-2.5908513	-2.5535851	-2.5174584	-2.475302	-2.4416497	-2.4087484	-2.3733258	-2.339994	-2.3071046	-2.2720585	-2.241159	-2.2126184	-2.1832178	-2.1527836	-2.1220293	-2.0970147	-2.0682027	-2.0418279	-2.0170002	-1.9916208	-1.9675115	-1.9444947	-1.9214771	-1.8985492	-1.8764133	-1.8539119	-1.8339419	-1.8142613	-1.7943829	-1.7762384	-1.7567565	-1.741519	-1.7233418	-1.7068197	-1.6904453	-1.6764799	-1.6612424	-1.6462662	-1.6338052	-1.6202371	-1.606582	-1.5956054	-1.58394	-1.5737771	-1.5617987	-1.5521966	-1.5429783	-1.5349594	-1.5264215	-1.5178556	-1.5105019	-1.5040154	-1.4975997	-1.4913094	-1.4863799	-1.4818552	-1.4780788	-1.4746193	-1.4714962	-1.4684703	-1.4667592	-1.4654535	-1.4644655	-1.4637333	-1.4634748	-1.4636589	-1.4642841	-1.466614	-1.4678525	-1.4706424	-1.4744396	-1.4784228	-1.4826055	-1.487612	-1.4922838	-1.4987911	-1.5067728	-1.5132492	-1.5206864	-1.5276273	-1.5378828	-1.5478859	-1.556128	-1.567915	-1.5789697	-1.5891471	-1.601962	-1.61368	-1.627561	-1.6413795	-1.6549991	-1.6702366	-1.6859614	-1.7021343	-1.7181166	-1.7359473	-1.7516538	-1.7708508	-1.7897211	-1.8080207	-1.8294098	-1.8501928	-1.8693852	-1.8902726	-1.9137802	-1.9372344	-1.9603583	-1.9836445	-2.0084696	-2.0341449	-2.0598092	-2.0854926	-2.1110771	-2.1410284	-2.1693766	-2.1961343	-2.2279377	-2.2571957	-2.2879384	-2.3213921	-2.3519359	-2.3854458	-2.4177871	-2.4499614	-2.4867623	-2.5202613	-2.558588	-2.59251	-2.6294959	-2.6680994	-2.705585	-2.7453175	-2.7849355	-2.826534	-2.8669832	-2.9150345	-2.9542251	-2.993932	-3.0446527	-3.0879481	-3.136544	-3.1835957
