0.74690098	0.74075419	0.73285872	0.72460604	0.71799833	0.70702732	0.70079285	0.6918143	0.68260735	0.67067331	0.66750515	0.65526426	0.64587605	0.63952374	0.63034445	0.62028062	0.61309898	0.60211444	0.59433532	0.58680558	0.57503235	0.56789219	0.55662721	0.54456145	0.53514034	0.52866077	0.5210495	0.5114339	0.49950328	0.49269757	0.48016441	0.47176409	0.46239975	0.45586777	0.44176212	0.43564802	0.42395926	0.41490829	0.4057965	0.39442542	0.38568395	0.37385166	0.36688137	0.35733628	0.3454662	0.33914089	0.32753381	0.31907505	0.31062591	0.3012192	0.29305065	0.28589943	0.27592161	0.26735139	0.25948325	0.25152743	0.24226601	0.23645268	0.2280141	0.2202893	0.21267289	0.20579308	0.19896825	0.19243294	0.18615435	0.17834979	0.17187214	0.16738263	0.16275394	0.15750825	0.15114008	0.14680775	0.14023754	0.1341645	0.12970473	0.12548114	0.12174929	0.11808123	0.11491683	0.11163852	0.1083757	0.10476926	0.10338653	0.099855028	0.099275477	0.098243557	0.095592886	0.095067017	0.093662702	0.093357101	0.092831284	0.094184265	0.094253935	0.097397923	0.098290764	0.10029873	0.10300061	0.10451537	0.10991617	0.11312769	0.1161285	0.12123434	0.12580182	0.13114764	0.13604756	0.14241092	0.14869384	0.1545995	0.16229065	0.16883987	0.17583202	0.18444791	0.19218971	0.20021379	0.2094979	0.21808904	0.22734715	0.23709795	0.24638069	0.25702307	0.26749784	0.27853447	0.28989041	0.30138528	0.31310719	0.32425344	0.33656415	0.3490358	0.36204252	0.37521353	0.38946211	0.40267453	0.41667685	0.43169588	0.44598424	0.46067518	0.47647083	0.49265102	0.50810033	0.52433449	0.54085654	0.55792075	0.57608771	0.5938313	0.61282277	0.63022149	0.64978862	0.66875654	0.68812799	0.70733273	0.72754323	0.75048637	0.76794368	0.79177779	0.8124727	0.83533341	0.85758334	0.87885982	0.90342611	0.92617023	0.95122337
0.73173898	0.72772664	0.72049379	0.71229231	0.70436841	0.69841677	0.68864131	0.67927122	0.67276961	0.66378528	0.65304071	0.64544427	0.63540125	0.62720066	0.62039149	0.61128139	0.60224789	0.5935998	0.5854252	0.57545185	0.56707954	0.55859554	0.54787791	0.53870046	0.52807778	0.51881778	0.51198715	0.50390607	0.49305296	0.48395073	0.47310978	0.46504474	0.45289809	0.44794863	0.43602622	0.42792401	0.41903657	0.40930298	0.3996976	0.38755739	0.37995172	0.37107429	0.36180779	0.3516511	0.34097922	0.33313763	0.32440361	0.31434622	0.30686462	0.29721746	0.28961849	0.28180102	0.27228376	0.26489928	0.25720197	0.25103578	0.24126503	0.23440607	0.22605376	0.2197061	0.21223432	0.20420052	0.19849834	0.19282168	0.18600155	0.17956042	0.17153579	0.1669952	0.16070381	0.15856767	0.15255253	0.14677444	0.1410227	0.13661426	0.1320193	0.12744442	0.12383452	0.11943327	0.11568489	0.11232416	0.10917376	0.10739921	0.1050436	0.10295895	0.10169261	0.10076626	0.098237887	0.097897954	0.096039288	0.095208712	0.095046036	0.095330484	0.096887149	0.098835953	0.10034153	0.10161234	0.10443856	0.10734611	0.1111327	0.11489584	0.11845727	0.12222784	0.12779015	0.13222237	0.13736482	0.14344637	0.14914392	0.15571156	0.16264601	0.16985747	0.17665708	0.18477981	0.19210404	0.20107134	0.20937225	0.21742733	0.22766514	0.23631059	0.24667564	0.25725386	0.26679701	0.27821106	0.28941137	0.30049226	0.31222132	0.32334775	0.33548656	0.34799805	0.36181146	0.37466016	0.38796684	0.40183282	0.41552517	0.42995235	0.44498932	0.45992088	0.47505581	0.49018615	0.50654417	0.52214545	0.53853953	0.55694973	0.57398993	0.59234262	0.61035478	0.6287291	0.64779902	0.66541344	0.68369049	0.70443022	0.72515053	0.74495006	0.76782107	0.78703123	0.81035632	0.83163142	0.85306096	0.87687594	0.89947009	0.92424881	0.94593763
0.72366554	0.71225333	0.70883417	0.69918156	0.69282854	0.6854406	0.67857271	0.66812658	0.66049421	0.65262336	0.64303851	0.63265198	0.62483048	0.61577863	0.60836089	0.60051632	0.59303272	0.58284074	0.57440376	0.56418651	0.55645061	0.54963535	0.53919828	0.52846241	0.52225173	0.50980419	0.50211936	0.49404955	0.48624438	0.47554991	0.46780607	0.4580645	0.44812426	0.43924123	0.42975086	0.42066163	0.41141608	0.40144864	0.39405724	0.38426313	0.37419751	0.36655509	0.35696667	0.34869727	0.33896261	0.32868987	0.32195124	0.31039163	0.30358961	0.29503274	0.28660285	0.27838352	0.2705518	0.26124343	0.25305423	0.24746031	0.23981342	0.23234279	0.22447298	0.21818481	0.21142988	0.20239085	0.19703884	0.19253883	0.18467602	0.17870404	0.17247543	0.16666999	0.16113093	0.15726548	0.15291263	0.14723848	0.14234751	0.13776089	0.13334636	0.12998991	0.12553817	0.12141363	0.11773771	0.11418685	0.11200842	0.10919807	0.10690039	0.1059342	0.10412208	0.10288545	0.10072148	0.099030763	0.098227829	0.098586448	0.097054489	0.097915396	0.099378735	0.10024666	0.10240278	0.10364661	0.10521654	0.11018983	0.11274863	0.11611202	0.12004173	0.12422741	0.12871414	0.13355654	0.13873877	0.14532381	0.15072019	0.15666798	0.16332942	0.16993825	0.17794213	0.18551524	0.1930805	0.20137821	0.20892465	0.21797512	0.22747049	0.23672061	0.24677348	0.2572881	0.26754802	0.277612	0.28854001	0.29996818	0.31120223	0.3230643	0.33548534	0.34732854	0.36038411	0.37321457	0.38629794	0.40032354	0.41432491	0.42824084	0.44330803	0.45860457	0.47396389	0.48948616	0.50480163	0.51976639	0.53787208	0.5541752	0.57313889	0.59027827	0.60749227	0.62652808	0.64421743	0.66313952	0.68203735	0.70301545	0.72155958	0.74456787	0.76248193	0.78516138	0.80630869	0.82844013	0.85029918	0.87274957	0.89651251	0.91928566	0.9427737
0.70792663	0.70381027	0.69378448	0.68560386	0.6812315	0.67225921	0.66502744	0.65665001	0.64954197	0.64081091	0.63200438	0.62321389	0.61428332	0.60564888	0.60004878	0.59042865	0.5833264	0.5757187	0.56504399	0.55414027	0.54779369	0.53994399	0.53001392	0.52029383	0.51236957	0.50263184	0.49420589	0.48627213	0.47814602	0.46757224	0.46114528	0.45113125	0.44308466	0.43126911	0.42511907	0.4143039	0.40621725	0.39755201	0.38926664	0.37969288	0.37063587	0.36183605	0.35056353	0.34396482	0.33337432	0.32498109	0.31711316	0.30775514	0.29863268	0.29221457	0.28256178	0.27550718	0.26854056	0.2595011	0.25240818	0.24591734	0.23788355	0.22922206	0.22344704	0.21604997	0.20902175	0.20234595	0.19647297	0.19081999	0.18438707	0.17901446	0.17217198	0.16607383	0.16067836	0.15736736	0.15270376	0.14805444	0.14439759	0.13858919	0.13454889	0.13044713	0.12689275	0.12356873	0.12027051	0.11713526	0.11371451	0.11049519	0.10907802	0.10769612	0.10582247	0.10401347	0.10293207	0.10111352	0.099991187	0.10021223	0.10008188	0.10025059	0.10161865	0.1023071	0.1037957	0.105094	0.10796685	0.11158088	0.11514322	0.11741503	0.12147928	0.12652099	0.13023879	0.13492562	0.14009449	0.14502102	0.15153024	0.15776592	0.1642592	0.17053492	0.17893811	0.18574113	0.1933675	0.20180376	0.2097844	0.21908543	0.22761047	0.23597154	0.24718994	0.25619712	0.26683763	0.27750951	0.28860155	0.29962027	0.31023765	0.32230428	0.33407906	0.34644175	0.35914752	0.37262908	0.38621661	0.39912495	0.41242412	0.42723942	0.44207215	0.45651466	0.47262967	0.48714247	0.50168067	0.5192861	0.53532356	0.55322444	0.5708279	0.58669055	0.6061343	0.62315142	0.64242709	0.65951908	0.67986876	0.69791001	0.72073388	0.73823726	0.76167786	0.78128451	0.80371177	0.82421118	0.84676957	0.86921477	0.89317656	0.91563457	0.93828297
0.6966207	0.69026452	0.68378007	0.6752916	0.66679662	0.66224808	0.65267402	0.64555418	0.63658756	0.6308111	0.6205765	0.61301249	0.60425055	0.59675002	0.58772182	0.5816924	0.57285041	0.56378317	0.55588484	0.54695565	0.53757226	0.52834165	0.52363157	0.51381952	0.50272125	0.49516732	0.48605537	0.47758403	0.46850947	0.46087298	0.45243919	0.44497564	0.43721482	0.42500246	0.41742074	0.40946305	0.40015933	0.39023462	0.38289863	0.37424359	0.3633627	0.35791123	0.34682629	0.33915085	0.32988364	0.32121256	0.31290689	0.30442905	0.29514086	0.28903726	0.27998152	0.27242392	0.26586115	0.25782815	0.24847236	0.24214792	0.23575537	0.22756638	0.22086829	0.21569937	0.20736995	0.20149624	0.19460317	0.18999568	0.18384872	0.17924829	0.17188574	0.16570731	0.16160503	0.15801528	0.15231653	0.14911543	0.14336239	0.1405922	0.13542433	0.13168092	0.12856962	0.12551357	0.12199022	0.11869974	0.11563643	0.11252124	0.11137876	0.1098958	0.1077515	0.1052818	0.10430031	0.1038004	0.10161097	0.10128944	0.10124054	0.10251664	0.10348091	0.10462238	0.10612952	0.10744039	0.11048626	0.11366238	0.11612081	0.11914285	0.12268535	0.12751004	0.13077052	0.1353533	0.14149524	0.14664802	0.15263294	0.15910394	0.16493709	0.17068209	0.17842448	0.1865252	0.19409636	0.20202348	0.21008745	0.21890402	0.22740987	0.23731151	0.24640058	0.25601521	0.26643682	0.27607843	0.287992	0.29920197	0.31023932	0.32172373	0.33338198	0.34577098	0.35817465	0.37168804	0.38412997	0.39718056	0.41103679	0.42638761	0.44076976	0.45511401	0.4695498	0.48405278	0.50051939	0.51620245	0.53433228	0.55037057	0.56726617	0.5868088	0.60229343	0.62191099	0.63843	0.65725482	0.67610842	0.69694459	0.71486408	0.73910493	0.75659585	0.7790634	0.79845905	0.82253575	0.84334487	0.86683464	0.88989598	0.91190225	0.9365918
0.68352681	0.67845452	0.672638	0.66348064	0.65803373	0.64705586	0.64389867	0.6331985	0.62788671	0.61685753	0.61020029	0.60269141	0.59624505	0.58542508	0.57924891	0.57050115	0.56400007	0.5554381	0.54483551	0.53692657	0.52973604	0.52115899	0.51270258	0.5062691	0.49616534	0.48671475	0.47767749	0.4707213	0.46233827	0.45434916	0.44514519	0.43633753	0.42931151	0.42096642	0.4110564	0.40274754	0.39404872	0.38610193	0.37586114	0.37003356	0.3597368	0.35174358	0.34392419	0.334126	0.32629919	0.31696349	0.3087483	0.30011705	0.29091334	0.28415701	0.27730972	0.26902062	0.26165831	0.25566152	0.24714692	0.24041757	0.23310137	0.22674303	0.22004297	0.21398166	0.20658037	0.20067516	0.19362462	0.18908864	0.18322496	0.17838751	0.17224404	0.16601594	0.16119918	0.15682885	0.15247284	0.1487886	0.14553942	0.14122	0.13649783	0.13237809	0.13005181	0.12682629	0.12325057	0.12040523	0.11737362	0.11525436	0.11337157	0.11108164	0.10851728	0.1074275	0.1060942	0.10525067	0.10355131	0.10416306	0.10332012	0.10510213	0.10511006	0.10599352	0.10780068	0.10855221	0.1121887	0.11546198	0.11717234	0.12042495	0.12501901	0.1279802	0.13305041	0.1372989	0.14253098	0.14730427	0.15315518	0.1591825	0.16496873	0.1726165	0.1789332	0.18721507	0.19416119	0.20231989	0.2101227	0.21876171	0.22747883	0.23685005	0.24641763	0.25637776	0.26618749	0.27657712	0.28748202	0.29808944	0.31007344	0.3204014	0.33216316	0.34438503	0.35785449	0.36974734	0.38269311	0.39646721	0.41009235	0.42415801	0.43850017	0.4529103	0.46719033	0.48253652	0.49831852	0.51491696	0.53169972	0.5481227	0.56703579	0.58223671	0.60086942	0.61802453	0.63734722	0.65411037	0.67463768	0.69260675	0.71513975	0.73337746	0.75610125	0.77402896	0.79770339	0.81761372	0.84150541	0.86320388	0.88661218	0.90896481	0.93097997
0.6721617	0.66283226	0.65963298	0.65222591	0.64465487	0.64049065	0.62826174	0.62519068	0.61456388	0.60990232	0.59882909	0.59337842	0.58388126	0.577586	0.56787753	0.56313193	0.55275321	0.54916203	0.53764606	0.52861124	0.51798415	0.51226854	0.50398606	0.49714342	0.48997745	0.47918299	0.46934354	0.46160504	0.45536116	0.44592211	0.43685544	0.4297559	0.42141125	0.41324022	0.40395027	0.39658508	0.38831258	0.37905505	0.3709161	0.36362514	0.35617587	0.34677038	0.33876178	0.32857448	0.32197532	0.31366041	0.30498418	0.29733548	0.28957695	0.2797153	0.27470222	0.26594836	0.2594941	0.25214818	0.2450916	0.23719087	0.23185134	0.22537148	0.21721107	0.21276025	0.2055041	0.19888236	0.19394785	0.18676053	0.18281369	0.17839307	0.17151733	0.16713996	0.16138701	0.15652986	0.15237442	0.14858381	0.14509121	0.14160751	0.1380353	0.13381875	0.13058314	0.12797616	0.12510832	0.1220481	0.11929066	0.11654167	0.11489585	0.11256805	0.11044387	0.1089443	0.10812075	0.10724243	0.10604935	0.10483295	0.10605182	0.10677982	0.10726462	0.10716294	0.10993586	0.1110021	0.11368416	0.11645763	0.11850053	0.12156867	0.12634706	0.12931083	0.13310261	0.13824342	0.14256568	0.14887534	0.15436286	0.15972573	0.16597603	0.17325819	0.17989503	0.18766113	0.19452083	0.20236915	0.2103021	0.21891682	0.22695237	0.23690981	0.24573556	0.25593191	0.26525509	0.27615562	0.28666836	0.29722571	0.30857313	0.31923273	0.33129987	0.34396356	0.35611761	0.36828005	0.38121969	0.39424768	0.40839207	0.42289403	0.43723872	0.45117328	0.46619779	0.48020792	0.49751991	0.51286393	0.52939039	0.54813814	0.5619719	0.58058912	0.5978117	0.61626095	0.63368994	0.65276212	0.67088372	0.69225508	0.70941263	0.73253745	0.75036412	0.77332515	0.79319614	0.81609881	0.83686328	0.86076838	0.88100523	0.90249693	0.92762399
0.66128838	0.65415716	0.6463185	0.6428628	0.63299572	0.62693542	0.62179446	0.61075288	0.60804945	0.59790617	0.59116012	0.58138824	0.57618105	0.56579471	0.56033015	0.55125004	0.54569775	0.53613275	0.53006291	0.52130502	0.51077527	0.50273925	0.49542454	0.48870912	0.47998318	0.47173548	0.4631891	0.45466867	0.44651687	0.43964133	0.43172339	0.42178088	0.41482216	0.40744877	0.39779085	0.39009321	0.38280025	0.37325048	0.36566257	0.35757795	0.34968945	0.34056041	0.33362919	0.32508025	0.31731609	0.31013048	0.30064622	0.29413313	0.28555501	0.27768889	0.27065098	0.26410744	0.25595936	0.24929301	0.24258094	0.23556113	0.22889368	0.22312319	0.21689203	0.2091648	0.20363973	0.19850384	0.193332	0.18576711	0.18158445	0.17733261	0.17166629	0.16629858	0.16153242	0.15543358	0.15196745	0.14835294	0.14584731	0.1415765	0.13835393	0.13477051	0.13155124	0.12841067	0.12620781	0.12371098	0.12063055	0.11830971	0.11586932	0.11409803	0.11160026	0.1099856	0.11010779	0.10834195	0.10720651	0.10730018	0.10854519	0.10818665	0.10934477	0.10941055	0.11097495	0.11416095	0.11530834	0.11776985	0.12096241	0.12372878	0.12796219	0.13048938	0.13415046	0.13980527	0.14374179	0.14928126	0.1556035	0.16083081	0.16707367	0.17322405	0.18010913	0.18770112	0.19487791	0.20319523	0.21014313	0.21872655	0.227954	0.23689614	0.24543469	0.25558686	0.26550567	0.27580354	0.28598985	0.29664382	0.30721566	0.3185426	0.3303414	0.3430731	0.35527912	0.36755097	0.37998116	0.39363122	0.40790659	0.42099229	0.43525106	0.45021486	0.4630706	0.47851652	0.49520928	0.51024914	0.52840477	0.54337239	0.56067777	0.57786715	0.59531838	0.61330527	0.6307233	0.64955193	0.66889834	0.68690699	0.70835441	0.72613633	0.74863082	0.76964945	0.79096884	0.81034327	0.83513355	0.85489023	0.87631333	0.89970893	0.91993469
0.64766377	0.64193875	0.63643169	0.63012576	0.62490845	0.6158402	0.60769415	0.60435051	0.59405774	0.58865124	0.58093435	0.57345313	0.56631011	0.55811483	0.5490669	0.54388934	0.53582537	0.52887756	0.52033156	0.51195407	0.50366861	0.49538958	0.4871923	0.48055303	0.47117746	0.46461043	0.45601258	0.44754744	0.43897358	0.43189916	0.42549089	0.41543862	0.4074969	0.39943948	0.39291337	0.38441312	0.37707713	0.36691716	0.360109	0.3516643	0.34502137	0.33621085	0.32874265	0.32177034	0.31246135	0.30686158	0.29654244	0.28988662	0.28238726	0.27374932	0.26742199	0.26128846	0.25226209	0.24578914	0.24071884	0.23261011	0.22707911	0.22139198	0.2146823	0.20745347	0.20355429	0.19700718	0.19081067	0.18495546	0.18090485	0.17619547	0.17133342	0.16682704	0.16166629	0.15578504	0.15171604	0.14831004	0.14585155	0.14148431	0.13845189	0.13564457	0.13292331	0.13057363	0.127434	0.1244376	0.1216969	0.11877732	0.11692891	0.11542825	0.1133175	0.11147498	0.11101089	0.11013065	0.10884706	0.10893193	0.11035936	0.10966957	0.11033394	0.11105224	0.11202326	0.11552963	0.11726372	0.11951365	0.12187974	0.12608311	0.12883307	0.13142999	0.1356398	0.14074339	0.14455277	0.15015683	0.15600504	0.16153991	0.16784677	0.17353839	0.18114531	0.1874906	0.1955381	0.20215239	0.21062574	0.21884738	0.22809157	0.23647308	0.24541983	0.25480041	0.2651951	0.27549583	0.28465396	0.29575521	0.30673561	0.31786847	0.33003628	0.34192488	0.35373637	0.36618146	0.37855652	0.39248475	0.4050802	0.41905731	0.43330306	0.44652036	0.46088865	0.47790325	0.49235651	0.50887257	0.52478015	0.5415439	0.5588547	0.57536948	0.59320837	0.61051035	0.62835592	0.64658862	0.66527992	0.68556553	0.70387012	0.72548455	0.74460441	0.76558286	0.78546673	0.80881339	0.82843035	0.84993374	0.87254137	0.89217263	0.91572344
0.63323134	0.62735832	0.62301934	0.61879897	0.61087894	0.60699624	0.59880811	0.58971095	0.58755159	0.57680285	0.57054907	0.56486237	0.55591476	0.54945523	0.54236585	0.53234798	0.52743012	0.5194639	0.51318914	0.50431663	0.49444994	0.48685893	0.47770408	0.47139204	0.46326628	0.45654055	0.44877762	0.44126067	0.43216655	0.42493421	0.41720083	0.40984526	0.40187746	0.39267007	0.38722795	0.37772644	0.37089977	0.3624267	0.35543448	0.34709311	0.34002957	0.33304372	0.32355773	0.31765151	0.3084631	0.30168694	0.29375646	0.28564641	0.27903959	0.27095839	0.26439694	0.25781101	0.25026023	0.24380085	0.23752536	0.23176983	0.22462545	0.21825455	0.2123026	0.20638351	0.20079267	0.19530198	0.18944731	0.18366541	0.1791618	0.17494291	0.17057492	0.16603667	0.16127905	0.15664929	0.15228808	0.14827991	0.14479518	0.14162739	0.13826364	0.13537297	0.13272217	0.12997887	0.1270818	0.12411395	0.12204858	0.1199222	0.11797915	0.11636259	0.11460474	0.11269668	0.11237162	0.11152358	0.11028622	0.11055115	0.11058723	0.11126712	0.11099526	0.11221965	0.11452974	0.11690938	0.11833493	0.12036618	0.12276625	0.12660486	0.12957904	0.13274971	0.13782437	0.14155942	0.14573735	0.15205394	0.15602833	0.16248837	0.16772468	0.17402555	0.18149669	0.18801285	0.1955691	0.20230424	0.21113962	0.21864589	0.22768298	0.23614272	0.24492729	0.25427896	0.26471341	0.27352992	0.28411266	0.29473025	0.30605543	0.31669617	0.32857847	0.34118059	0.35263854	0.3648178	0.37720254	0.38987213	0.403795	0.41768828	0.43021616	0.44524005	0.45984802	0.47401112	0.491732	0.50673568	0.5233478	0.53940541	0.55442709	0.57381809	0.58936822	0.6086933	0.62532836	0.64318788	0.66308796	0.681499	0.70116436	0.72078151	0.74080586	0.76120788	0.78370386	0.80323601	0.8225615	0.84627885	0.86625373	0.88874495	0.9126153
